id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
23774197,Great Condo in Heart of Vancouver Downtown,108177300,Cici,,Downtown,49.27828,-123.11533,Entire home/apt,169,3,67,2019-02-26,5.76,1,116
23792579,WATER & Mountns View Downtown YVR,168648735,Linda,,Downtown,49.28081,-123.11836,Entire home/apt,196,3,31,2018-12-26,2.74,3,0
23800634,Charming 2 Bedroom Ground Floor Artist's Home,176226893,Anita,,Kerrisdale,49.23383,-123.16057,Entire home/apt,145,2,15,2019-01-26,1.44,1,344
23802251,Elegant Designed 1BR ♥ Dwntn ~Corporate/Relocation,38459934,Alejandro,,Downtown,49.28443,-123.11733,Entire home/apt,120,31,0,,,27,89
23806726,FULLY RENOVATED Home- 2 Private Bedroom w/Lock,63527562,Yin Mei,,Marpole,49.20989,-123.13235,Private room,65,5,0,,,3,0
23810907,Mt. Pleasant Mountain View!,78650631,Toni,,Mount Pleasant,49.2607,-123.0888,Private room,99,2,33,2019-02-26,2.86,2,78
23816739,"Single detached , corner home",178767690,Levy,,Kensington-Cedar Cottage,49.23689,-123.09018,Private room,40,1,2,2018-09-28,0.36,1,54
23821386,Cozy 2 bdrm main floor w/ fireplace & inlet views,178540673,Lauraleigh,,Hastings-Sunrise,49.28975,-123.05306,Entire home/apt,134,2,9,2018-12-25,0.78,3,0
23822741,Nelson House - Room G2,10047608,Liduo,,West End,49.28563,-123.13228,Private room,87,3,24,2019-01-28,2.33,7,80
23827382,Fairview Slopes 3 Bed Townhome Oasis,4292086,Anne,,Fairview,49.26418,-123.11753,Entire home/apt,175,30,4,2018-08-26,0.58,12,310
23834095,Huge Balcony! 1 Bd near Yaletown and Seawall,178801067,Brian,,Downtown,49.27672,-123.12812,Entire home/apt,149,3,57,2019-02-26,5.52,2,19
23838754,Bright Guest Bedroom w/ Private Bath - Main Street,9508751,Joe,,Riley Park,49.25478,-123.10075,Private room,44,30,2,2018-11-04,0.27,2,223
23853659,02 level-4.5 BRs Clean 2 level House in Van East,78927738,Victoria,,Kensington-Cedar Cottage,49.23425,-123.08831,Entire home/apt,250,1,20,2019-01-01,1.99,3,178
23856693,2 BRs at Comfort & Clean House in Van East,78927738,Victoria,,Riley Park,49.23412,-123.09057,Private room,99,1,15,2018-10-31,1.32,3,2
23857168,2 Clean and Warm BRs in Van East,78927738,Victoria,,Kensington-Cedar Cottage,49.23408,-123.08947,Private room,70,1,8,2018-09-30,0.71,3,0
23858380,Georgian character house with beautiful suite!,50780482,Rob,,Kerrisdale,49.2292,-123.14193,Entire home/apt,259,2,44,2019-01-08,3.85,1,275
23861668,Amazing 2 bedroom suite  close to skytrain,179266114,Tina,,Kensington-Cedar Cottage,49.24201,-123.06016,Entire home/apt,75,1,56,2019-03-04,4.91,1,285
23861749,Cozy & Chic 1 Bedroom Condo in Vibrant Gastown,19748213,Charlie,,Downtown Eastside,49.28278,-123.10379,Entire home/apt,120,1,41,2019-02-17,3.52,8,21
23862530,Modern and Comfortable East Van Family Home,134433899,Erica,,Kensington-Cedar Cottage,49.25024,-123.07049,Entire home/apt,325,3,3,2019-02-06,0.39,1,2
23874906,Cozy 1 bedroom basement suite,48890957,Ryan,,Oakridge,49.22363,-123.11896,Private room,90,2,24,2019-01-01,2.32,1,60
23877106,Atrium Inn Vancouver,65186701,Tammy,,Hastings-Sunrise,49.28281,-123.04382,Private room,99,1,0,,,11,271
23885617,"*NEW* 1BR Olympic Village! Private, Patio, Parking",179491068,Letty,,Mount Pleasant,49.2702,-123.10975,Entire home/apt,160,3,49,2019-02-21,4.21,1,52
23896457,"West Coast Style, Deck, Transit: 15 Min Dtwn/Beach",179580467,Ellis,,Marpole,49.21378,-123.1425,Entire home/apt,849,1,6,2018-08-26,0.66,1,123
23897627,Downtown Modern One bedroom 1 Den Parking,27713683,Shania,,Downtown,49.27978,-123.10782,Entire home/apt,180,31,0,,,2,365
23899651,Kits Cozy,31622088,Shannon,,Kitsilano,49.26465,-123.156,Private room,75,1,87,2019-03-01,7.46,2,20
23916822,Luxury 3 bedroom 2.5 bathroom home in Kitsilano,159019037,Evonne,,Kitsilano,49.2651,-123.18366,Entire home/apt,298,7,7,2019-02-20,0.87,7,269
23922426,Stylish Modern Trendy Area 1 Bedroom/Den,145189930,Mimi,,Downtown,49.27984,-123.10805,Entire home/apt,149,1,70,2019-02-25,6.25,1,285
23925549,Fabulous One Bed w/ Coal Harbour View,15546774,Ali,,Downtown,49.29023,-123.1244,Entire home/apt,250,30,17,2018-12-18,1.62,3,37
23943515,Quiet comfortable private bedroom.,178540673,Lauraleigh,,Hastings-Sunrise,49.29068,-123.05311,Private room,40,3,2,2018-07-15,0.18,3,0
23944116,Beautiful room on Main Street,180020862,Emillie,,Riley Park,49.23638,-123.10117,Private room,140,3,14,2018-09-23,1.37,1,179
23949338,Large Suite in Modern Mansion,11851365,Andrew,,Arbutus Ridge,49.23976,-123.1572,Private room,70,1,10,2018-09-17,0.91,4,58
23949937,开心果家庭旅馆,179895629,Kara,,Shaughnessy,49.23764,-123.12861,Private room,70,2,50,2018-12-24,4.35,2,0
23958017,Cozy Bedroom in quiet neighbourhood close to shops,178540673,Lauraleigh,,Hastings-Sunrise,49.29035,-123.05209,Private room,55,3,3,2018-06-21,0.29,3,0
23960634,Private Room in Mansion with Semi-Private Bathroom,11851365,Andrew,,Arbutus Ridge,49.2401,-123.15753,Private room,75,1,8,2018-08-20,0.74,4,0
23962953,Yaletown Gem Vancouver Downtown Awesome!,134758907,Vida,,Downtown,49.2753,-123.11756,Entire home/apt,83,5,7,2019-02-24,1.23,8,27
23976574,Brand new condo Olympic Village,83930545,Sara,,Mount Pleasant,49.27023,-123.10954,Entire home/apt,224,5,24,2019-02-18,2.35,2,3
23976814,Studio Condo in Olympic Village (brand new),83930545,Sara,,Mount Pleasant,49.2708,-123.10879,Entire home/apt,224,5,27,2019-02-07,2.65,2,62
23981929,Kitsilano heritage home,40061935,David,,Kitsilano,49.26484,-123.16521,Entire home/apt,276,1,54,2018-11-29,6.28,2,128
23982705,The House room # 2,141360456,Leo,,Renfrew-Collingwood,49.2379,-123.04936,Private room,44,1,45,2019-01-31,4.69,3,4
23991651,NEW KITSILANO 2 bdrm kid friendly home,53967300,Carlos,,Kitsilano,49.26404,-123.16277,Entire home/apt,325,8,3,2018-08-18,0.39,3,51
23998020,3 Peaks,2782433,Lauren,,South Cambie,49.24532,-123.11869,Entire home/apt,349,2,10,2019-01-01,0.88,1,303
24000674,"ENTIRE new 2 bedroom suite, CENTRAL",3655825,Jessica,,South Cambie,49.25456,-123.12467,Entire home/apt,98,30,3,2018-12-02,0.54,1,192
24016633,"#319  Self-contained, double-occupancy suite",180741245,Easter Seals House,,Shaughnessy,49.25086,-123.12812,Entire home/apt,75,1,9,2019-01-06,0.82,21,2
24016781,Ultra Modern 1BR Business/Relocation/Productions!✰,38459934,Alejandro,,Downtown,49.28151,-123.11788,Entire home/apt,116,31,0,,,27,0
24018283,Crosstown Den Downtown Vancouver,15535422,Anthony & Vania,,Downtown Eastside,49.28037,-123.10909,Private room,66,1,53,2019-03-03,6.63,6,255
24020881,Biglittle 1bedroom suite,44266561,Nathan,,Mount Pleasant,49.25786,-123.1095,Entire home/apt,109,3,11,2019-02-16,0.96,4,60
24022238,Cozy private suit in central Vancouver,145086260,Simon,,Shaughnessy,49.23462,-123.14207,Entire home/apt,130,1,48,2019-02-18,4.31,1,68
24024438,Dunbar Blue House 1_Seal,180824391,Andrea,,Dunbar Southlands,49.25332,-123.18597,Private room,70,2,24,2019-01-01,2.24,4,307
24024651,New 2 BR+parking+skytrain,129513006,Ivy,,Oakridge,49.2223,-123.11643,Entire home/apt,200,2,20,2019-01-31,1.75,2,269
24064917,BRAND NEW building @ heart of Downtown w/parking,70268216,Misa,,West End,49.27971,-123.12888,Entire home/apt,160,2,34,2019-03-05,3.04,1,131
24066686,White & Bright Two Bed Two Bath Across VGH,139891966,Ishtar,,Fairview,49.26024,-123.12668,Entire home/apt,125,30,2,2018-11-17,0.27,27,340
24066913,Quaint & Quiet 1 Bed 1 Bath In Vancouver,139891966,Ishtar,,Fairview,49.26012,-123.12765,Entire home/apt,90,30,0,,,27,217
24087990,"2 Bedroom Furnished, Monthly",53058806,Brad,,Mount Pleasant,49.26258,-123.09208,Entire home/apt,108,30,3,2018-10-03,0.33,1,64
24088321,Queen Victorious,63313394,Lisa,,Kensington-Cedar Cottage,49.24432,-123.08525,Private room,60,2,1,2018-07-31,0.14,4,365
24088415,New 2br private basement +skytrain,129513006,Ivy,,Oakridge,49.22257,-123.11685,Entire home/apt,200,2,28,2019-02-16,2.62,2,311
24100729,❤ Downtown 1BR Great for Business/Relocation!,38459934,Alejandro,,Downtown,49.2813,-123.11697,Entire home/apt,116,31,1,2018-08-16,0.15,27,0
24103560,#Private small room #Station 1step #downtown,149302685,Danny,,Downtown,49.27858,-123.11007,Private room,99,30,17,2018-08-26,1.49,1,4
24105549,"New, modern, luxury - Minutes to Beaches, DT, UBC",111469368,Marci,,West Point Grey,49.26414,-123.19259,Entire home/apt,134,2,39,2019-02-24,3.75,2,110
24118621,"Prime location, luxury building!",27791355,Music Industry Co.,,Mount Pleasant,49.26996,-123.10968,Private room,133,2,1,2018-05-04,0.10,2,20
24119846,Beautiful Room in the Heart of Kitsilano Beach,107176582,Lyn,,Kitsilano,49.27308,-123.15557,Private room,66,90,2,2018-12-08,0.27,1,258
24134227,"The Bristol Cambie, 2 bdrm in Cambie Village",181820735,Joseph,,Riley Park,49.25634,-123.11044,Entire home/apt,105,3,10,2019-02-19,2.22,1,25
24139303,Beautiful Downtown 1 bedroom APT + Free Parking,31189071,Home Away From Home,,Downtown,49.27841,-123.10705,Entire home/apt,99,1,53,2019-03-05,4.85,2,58
24140085,"Newly renovated heritage home, great 'hood",18767885,Shauna,,Grandview-Woodland,49.27888,-123.06144,Entire home/apt,400,5,3,2019-01-04,0.44,1,24
24141611,Historic Loft in Trendy Downtown Neighbourhood,122773552,Jo,,Downtown,49.27749,-123.12077,Entire home/apt,134,2,27,2019-02-19,2.41,6,89
24157149,Vancouver home with a mountain view,20403395,Kim,,Arbutus Ridge,49.24042,-123.15506,Entire home/apt,110,3,23,2019-02-14,2.18,1,1
24159049,Adelina’s place,182060662,Adelina,,Grandview-Woodland,49.26343,-123.07338,Private room,50,1,40,2019-03-02,3.66,1,243
24160497,1 bedroom suite in a beautiful heritage house,166876263,Ivana,,Mount Pleasant,49.26148,-123.11181,Entire home/apt,130,1,7,2019-01-27,0.81,1,8
24160835,Newly Renovated & Fully Furnished Downtown Studio,182069543,Iryna,,Downtown,49.27628,-123.1254,Entire home/apt,99,30,3,2018-07-31,0.30,1,262
24161747,"Private, Quiet, Coach House in Vancouver",72129028,Jason,,Victoria-Fraserview,49.21713,-123.07018,Entire home/apt,151,2,29,2019-01-06,2.77,1,88
24167131,2 BR + 2 Bath Luxury Condo in Heart of Downtown,102554136,Bonnie,,West End,49.28733,-123.1273,Entire home/apt,140,30,1,2018-08-25,0.15,3,328
24183385,Central 5-Star Designer Family Home,182271089,Julia,,Riley Park,49.23582,-123.10961,Entire home/apt,1200,2,24,2019-02-06,2.64,1,207
24183739,New Luxury  apt- 29th floor in Downtown Vancouver,146473423,Becca,,West End,49.28549,-123.12359,Entire home/apt,200,90,0,,,1,179
24185198,Vancouver Home in an Awesome Neighbourhood,174479501,Rosalie,,Riley Park,49.2467,-123.1022,Entire home/apt,200,2,14,2018-10-07,1.37,1,83
24186439,DTCityCtr+view+AC+walk to shops/food/beach/sights!,4502616,Jacqueline,,Downtown,49.28038,-123.12465,Entire home/apt,94,30,7,2019-02-21,0.71,1,42
24188017,"Stunning views, Gastown 
2 Bedrm 2 Bath, 1 Parking",180376660,Robert,,Downtown Eastside,49.28368,-123.10868,Entire home/apt,329,2,66,2019-02-23,6.17,1,264
24200288,Central 2 bedroom Apartment with patio and views,10507457,Christie,,Downtown,49.27942,-123.10829,Entire home/apt,276,3,17,2019-02-17,1.66,3,293
24202631,D81 - 2 bedroom downtown,30899,Rami,,Downtown,49.27666,-123.13031,Entire home/apt,116,30,1,2018-08-18,0.15,33,333
24202972,D82 - Fabulous 2 bed 2 bath downtown Vancouver,30899,Rami,,Downtown,49.27533,-123.13073,Entire home/apt,116,30,0,,,33,315
24206329,Stunning mountain and ocean view 2 bedroom.,75487249,Lynette,,Downtown,49.27557,-123.13214,Entire home/apt,175,3,45,2019-03-03,4.61,1,44
24207629,D84 - 2 Bedroom Executive Suite downtown,30899,Rami,,Downtown,49.27699,-123.12925,Entire home/apt,116,30,0,,,33,290
24207669,D85 - Fantastic 2 bedroom apartment downtown,30899,Rami,,Downtown,49.27573,-123.13045,Entire home/apt,151,30,2,2019-01-24,0.27,33,330
24225230,Spacious 2BR + 2BATH ❤ Dwntwn Business/Relocation!,38459934,Alejandro,,Downtown,49.28171,-123.11769,Entire home/apt,155,30,0,,,27,0
24226316,Master Bedroom in luxury 3b/2bath Renovated Place,112777117,Hamed,,Victoria-Fraserview,49.23133,-123.07677,Private room,97,4,6,2018-08-07,0.55,2,0
24227171,South Granville,13933473,Sharon,,Fairview,49.25973,-123.13785,Entire home/apt,200,2,26,2018-11-02,2.47,1,47
24250201,Downtown Vancouver Luxury Furnished Condo,95217850,Mauricio,,Downtown,49.28217,-123.11536,Entire home/apt,120,31,3,2018-11-27,0.39,12,302
24253909,Dunbar Blue House 3_Polar Bear,180824391,Andrea,,Dunbar Southlands,49.25512,-123.18475,Private room,81,2,25,2019-02-20,2.39,4,344
24260035,Balaclava Park Guest Suite,30434492,Anne-Maree,,Dunbar Southlands,49.2479,-123.17462,Entire home/apt,125,3,41,2019-02-16,4.01,1,139
24265852,Sunshine family suite with private bathroom,182976380,Lisa,,Dunbar Southlands,49.24311,-123.17178,Private room,250,1,7,2019-02-18,0.72,2,365
24277925,Immaculate! Corner Unit! Views! Pool! Gym!Parking!,76816644,Renato,,Downtown,49.27929,-123.10731,Entire home/apt,250,2,82,2019-03-03,7.57,1,103
24285545,High end sub-penthouse condo - yaletown,52304254,Bryan,,Downtown,49.27551,-123.11482,Entire home/apt,151,45,1,2018-04-11,0.09,1,146
24290071,"Charming Central Vancouver - 3 bedrooms, 2 levels",183237585,Kaitlin,,Mount Pleasant,49.26074,-123.09306,Entire home/apt,323,1,62,2019-01-08,5.90,1,59
24293792,Luxury 3 bedrooms house in central Vancouver,183269408,Tracy,,Riley Park,49.25613,-123.1085,Entire home/apt,169,1,66,2019-03-04,6.15,1,71
24310129,Brand New Private Studio Suite in Mount Pleasant,59846096,Sarah,,Riley Park,49.24556,-123.09374,Private room,99,2,57,2019-03-03,5.45,1,78
24313445,COZY ROOM CLOSE TO DOWNTOWN,26230655,Willem,,Downtown Eastside,49.27705,-123.09239,Private room,48,1,63,2019-03-02,5.74,2,198
24328404,Summer vacation home! IN DOWNTOWN Vancouver!,75669015,Peter,,Downtown,49.27813,-123.12,Entire home/apt,120,31,0,,,1,0
24335614,1 Bedroom Apartment 2 Blocks from Sunset Beach,173859564,Melanie,,West End,49.27949,-123.13394,Entire home/apt,99,2,20,2019-02-28,1.92,1,4
24337332,Kitsilano Comfort,20517828,John,,Kitsilano,49.26065,-123.17775,Entire home/apt,97,7,13,2018-08-31,1.29,2,68
24352896,Independent artist suite in Beautiful English Bay,6375505,Parsoua,,West End,49.28022,-123.13544,Entire home/apt,99,2,51,2019-02-17,5.48,1,138
24353982,Luxury Townhouse  Downtown Vancouver,158823097,Andy,,Downtown,49.27407,-123.1253,Entire home/apt,204,2,8,2019-01-20,0.84,4,85
24357229,(A) Beautiful Westside Women's Sanctuary Near DT,183799604,Motherhouse,,Fairview,49.26019,-123.13537,Private room,81,1,35,2019-02-17,3.48,5,87
24358269,"2 Bedrooms Close to Skytrain, Shopping",58189935,Marina,,Killarney,49.22925,-123.03584,Entire home/apt,95,1,30,2019-02-24,2.92,3,320
24371979,2 Bedroom Sanctuary in Trendy Seaside Kits Point,702188,R,,Kitsilano,49.2741,-123.14822,Entire home/apt,245,3,24,2019-02-19,2.56,1,86
24372189,Modern Living in Coal Harbour.,397721,Svet Savova,,Downtown,49.28703,-123.12448,Entire home/apt,249,2,36,2019-02-20,3.50,1,21
24372539,PRIME UPSCALE DOWNTOWN LOCATION W/ A 99 WALK SCORE,156808817,Persia,,Downtown,49.28785,-123.12363,Entire home/apt,245,1,67,2019-03-04,6.38,2,273
24373711,Relaxed Garden View,17156373,Michael,,Fairview,49.2619,-123.13099,Entire home/apt,151,30,34,2018-10-02,3.31,3,163
24376030,Bedroom in luxury 3b/2bath Renovated Place,112777117,Hamed,,Victoria-Fraserview,49.2319,-123.07698,Private room,44,1,23,2018-08-19,2.16,2,0
24377235,production downtown,5824910,Let's BnB,,Downtown,49.27629,-123.12303,Private room,99,1,16,2018-10-14,1.46,3,353
24378747,"Master Bedroom, Private Bath&Balcony Good Location",94416838,Jacky,,Victoria-Fraserview,49.22771,-123.06689,Private room,56,1,62,2019-03-03,6.02,2,33
24379068,NEW! - Perfect Home for Creative People & Families,183998473,Scott,,Riley Park,49.24744,-123.09766,Entire home/apt,395,3,26,2019-02-28,3.21,1,106
24379576,A GEM IN THE HEART OF YALETOWN,182951403,Gen,,Downtown,49.27797,-123.11862,Entire home/apt,215,4,17,2019-03-02,1.62,1,88
24379644,Modern suite in the best part of Vancouver.,18979631,Dennis & Theresa,,Riley Park,49.25477,-123.09303,Entire home/apt,81,1,64,2019-03-06,6.21,2,22
24379736,Vancouver West perfect home,87408244,Maggie,,Kerrisdale,49.22586,-123.16921,Entire home/apt,1081,3,2,2018-08-07,0.26,2,363
24380721,Beautiful & Private 3 Brms/2 Bath Suite,176820001,Sue,,West Point Grey,49.26716,-123.21277,Entire home/apt,399,2,19,2019-02-23,1.73,2,194
24381867,Single Apt,72349389,Mirabelle,,Marpole,49.21175,-123.11665,Private room,51,30,0,,,1,65
24389296,Vancouver Downtown 2BR: floor-to-ceiling windows!!,317618,Edgar,,Downtown,49.27931,-123.12746,Entire home/apt,276,1,12,2018-09-16,1.43,8,0
24389297,The Parisian,90817849,Francis,,West End,49.28486,-123.12211,Entire home/apt,99,30,0,,,1,89
24391564,*Min 6 mo lease* Furnished executive 2 bed 2 bath,2538574,Jaime,,Mount Pleasant,49.27011,-123.10306,Entire home/apt,116,180,0,,,1,263
24397392,Main Street Corridor Full Apartment,17883577,Amy,,Riley Park,49.2444,-123.10232,Entire home/apt,99,2,35,2019-02-24,4.65,1,283
24413930,Park and pool view Studio in Yaletown Downtown,118991805,Sunny,,Downtown,49.27759,-123.12438,Entire home/apt,90,31,3,2018-08-15,0.36,1,247
24415936,Brand new townhouse,48741432,Mary,,Killarney,49.20556,-123.03011,Entire home/apt,310,2,17,2019-01-02,1.79,1,343
24416952,Beautiful Large Home in Vancouver West! New Reno!,108443181,Jimmy,,Kerrisdale,49.22747,-123.16394,Entire home/apt,280,1,17,2019-03-03,2.10,1,65
24422772,Private Suite 2 Bedrooms & Sofa Bed,111484772,Janey,,Marpole,49.21036,-123.14773,Entire home/apt,155,2,0,,,4,46
24432374,Downtown Yaletown - Afordable Luxury Condo,111662227,Rob,,Downtown,49.27508,-123.11808,Entire home/apt,216,5,6,2018-07-09,0.71,1,149
24444391,EXCELLENT LOCATION 2BD+2BATH APT-YALETOWN,184292903,Chris,,Downtown,49.27741,-123.12083,Entire home/apt,271,4,16,2019-02-18,1.54,1,121
24445223,"Central Downtown, Clean, Modern, and Comfortable!",184333501,Thanh Duyen,,Downtown,49.27849,-123.12465,Entire home/apt,112,1,61,2019-02-24,5.88,1,71
24445737,Downtown 3BR +2.5BA ULTRA MODERN LUXURY HOME W/ AC,29412460,Anita,,Downtown,49.27804,-123.12627,Entire home/apt,292,3,44,2019-02-27,4.30,4,47
24448342,Private Bachelor Suite in the heart of Kerrisdale,29063125,Mary,,Kerrisdale,49.23423,-123.17143,Entire home/apt,81,2,20,2018-10-03,1.95,1,0
24448377,Escape to Nature in the City,184642583,Paul,,Dunbar Southlands,49.2275,-123.18783,Entire home/apt,384,10,1,2018-08-12,0.14,1,0
24449900,Large Character Home - Newly Renovated,2523663,Tamar,,Kensington-Cedar Cottage,49.24577,-123.08785,Entire home/apt,250,3,3,2018-08-07,0.35,1,10
24450782,Private Room in Kitsilano Heritage Home,28469375,Geraldine,,Kitsilano,49.27006,-123.1849,Entire home/apt,81,2,36,2019-03-04,3.97,2,206
24454936,Excellent location - Near Airport and Bus (6),3153107,Amy,,Marpole,49.21301,-123.11476,Private room,200,2,0,,,5,128
24455773,*Sunny Share Sanctuary* ~by Local-Touristic sites!,912136,E.R.S,,Grandview-Woodland,49.28483,-123.0572,Private room,38,30,9,2019-01-31,0.92,1,5
24456370,"Private room central location, monthly rent",89946089,Amal,,Renfrew-Collingwood,49.23502,-123.02408,Private room,27,31,32,2018-11-17,3.45,2,255
24469246,Minimal + Bright 3BR House for Quiet Getaways,18871578,Gillian,,West Point Grey,49.26321,-123.20337,Entire home/apt,276,2,8,2018-09-23,0.93,1,0
24471332,Heritage-era main-floor suite in trendy Kitsilano,6122887,David,,Kitsilano,49.26066,-123.18237,Entire home/apt,250,3,6,2018-09-23,0.67,1,96
24474689,Gorgeous Historic Loft Gastown,16750396,Eddie And Marv,,Downtown Eastside,49.28367,-123.10517,Entire home/apt,250,2,38,2019-02-12,3.96,3,251
24475638,The Right Spot,60152405,Dc,,Downtown,49.27577,-123.12921,Private room,77,30,14,2019-02-02,1.33,1,365
24476506,Bright One Bedroom in the Heart of Downtown!,184887268,Hiroto,,Downtown,49.28017,-123.12646,Entire home/apt,192,1,72,2019-02-15,6.69,1,28
24493204,Yaletown Modern 2-Level Loft in Downtown Vancouver,89035809,Ed,,Downtown,49.27469,-123.12564,Entire home/apt,169,3,16,2018-10-13,1.76,1,142
24495864,Bright Apartment in the Heart of Downtown,96769652,Elizabeth,,West End,49.28605,-123.12664,Entire home/apt,99,5,6,2018-07-27,0.63,1,0
24500508,Sophisticated High-rise Suite with Vancouver Views & Parking,185085297,Met,,Downtown,49.28684,-123.12481,Entire home/apt,250,3,45,2019-02-25,4.70,1,131
